date,state,expected_volume,actual_volume,is_weekend,is_holiday
2024-12-30,Sachsen-Anhalt,14955,15482,False,False
2024-12-30,Schleswig-Holstein,17028,16648,False,False
2024-12-30,Thüringen,14739,14287,False,False
2024-12-31,Baden-Württemberg,25787,41366,False,False
2024-12-31,Bayern,27492,31998,False,False
2024-12-31,Berlin,33570,28978,False,False
2024-12-31,Brandenburg,16726,19430,False,False
2024-12-31,Bremen,14288,15645,False,False
2024-12-31,Hamburg,25919,28262,False,False
2024-12-31,Hessen,22815,20042,False,False
2024-12-31,Mecklenburg-Vorpommern,12687,10158,False,False
2024-12-31,Niedersachsen,20655,18251,False,False
2024-12-31,Nordrhein-Westfalen,29681,21913,False,False
2024-12-31,Rheinland-Pfalz,18286,21023,False,False
2024-12-31,Saarland,12124,12846,False,False
2024-12-31,Sachsen,18176,18244,False,False
2024-12-31,Sachsen-Anhalt,14502,18313,False,False
2024-12-31,Schleswig-Holstein,16548,17258,False,False
2024-12-31,Thüringen,14347,15105,False,False
2025-01-01,Baden-Württemberg,12905,10808,False,True
2025-01-01,Bayern,13751,10301,False,True
2025-01-01,Berlin,16756,13287,False,True
2025-01-01,Brandenburg,8381,6146,False,True
2025-01-01,Bremen,7102,7564,False,True
2025-01-01,Hamburg,12917,10482,False,True
2025-01-01,Hessen,11382,8933,False,True
2025-01-01,Mecklenburg-Vorpommern,6320,3892,False,True
2025-01-01,Niedersachsen,10339,8366,False,True
2025-01-01,Nordrhein-Westfalen,14806,12629,False,True
2025-01-01,Rheinland-Pfalz,9131,6746,False,True
2025-01-01,Saarland,6034,9404,False,True
2025-01-01,Sachsen,9114,6722,False,True
2025-01-01,Sachsen-Anhalt,7237,6002,False,True
2025-01-01,Schleswig-Holstein,8297,15140,False,True
2025-01-01,Thüringen,7153,4476,False,True
2025-01-02,Baden-Württemberg,26480,24864,False,False
2025-01-02,Bayern,28320,26081,False,False
2025-01-02,Berlin,34664,66039,False,False
2025-01-02,Brandenburg,17293,22182,False,False
2025-01-02,Bremen,14730,14636,False,False
2025-01-02,Hamburg,26678,31781,False,False
2025-01-02,Hessen,23509,19812,False,False
2025-01-02,Mecklenburg-Vorpommern,13205,10558,False,False
2025-01-02,Niedersachsen,21347,21323,False,False
2025-01-02,Nordrhein-Westfalen,30632,25667,False,False
2025-01-02,Rheinland-Pfalz,18892,22661,False,False
2025-01-02,Saarland,12501,7978,False,False
2025-01-02,Sachsen,18743,21324,False,False
2025-01-02,Sachsen-Anhalt,15050,17823,False,False
2025-01-02,Schleswig-Holstein,17090,17084,False,False
2025-01-02,Thüringen,14807,14571,False,False
2025-01-03,Baden-Württemberg,26290,33752,False,False
2025-01-03,Bayern,28010,26467,False,False
2025-01-03,Berlin,34061,36233,False,False
2025-01-03,Brandenburg,17075,17871,False,False
2025-01-03,Bremen,14573,14771,False,False
2025-01-03,Hamburg,26436,35078,False,False
2025-01-03,Hessen,23257,22468,False,False
2025-01-03,Mecklenburg-Vorpommern,12931,7613,False,False
2025-01-03,Niedersachsen,21094,17559,False,False
2025-01-03,Nordrhein-Westfalen,30253,28602,False,False
2025-01-03,Rheinland-Pfalz,18631,18123,False,False
2025-01-03,Saarland,12361,10817,False,False
2025-01-03,Sachsen,18499,14524,False,False
2025-01-03,Sachsen-Anhalt,14785,14796,False,False
2025-01-03,Schleswig-Holstein,16947,18798,False,False
2025-01-03,Thüringen,14612,16488,False,False
2025-01-04,Baden-Württemberg,18236,16271,True,False
2025-01-04,Bayern,19465,15423,True,False
2025-01-04,Berlin,23733,21675,True,False
2025-01-04,Brandenburg,11873,16050,True,False
2025-01-04,Bremen,10113,9818,True,False
2025-01-04,Hamburg,18373,19610,True,False
2025-01-04,Hessen,16144,17993,True,False
2025-01-04,Mecklenburg-Vorpommern,8967,9082,True,False
2025-01-04,Niedersachsen,14655,15778,True,False
2025-01-04,Nordrhein-Westfalen,21058,23706,True,False
2025-01-04,Rheinland-Pfalz,12942,26780,True,False
2025-01-04,Saarland,8560,8525,True,False
2025-01-04,Sachsen,12844,10379,True,False
2025-01-04,Sachsen-Anhalt,10277,11414,True,False
2025-01-04,Schleswig-Holstein,11765,13730,True,False
2025-01-04,Thüringen,10154,10173,True,False
2025-01-05,Baden-Württemberg,19355,15613,True,False
2025-01-05,Bayern,20811,21707,True,False
2025-01-05,Berlin,25263,24711,True,False
2025-01-05,Brandenburg,12644,11337,True,False
2025-01-05,Bremen,10750,12293,True,False
2025-01-05,Hamburg,19593,20165,True,False
2025-01-05,Hessen,17232,21275,True,False
2025-01-05,Mecklenburg-Vorpommern,9552,9855,True,False
2025-01-05,Niedersachsen,15583,19765,True,False
2025-01-05,Nordrhein-Westfalen,22444,24681,True,False
2025-01-05,Rheinland-Pfalz,13790,13275,True,False
2025-01-05,Saarland,9118,8062,True,False
2025-01-05,Sachsen,13724,15271,True,False
2025-01-05,Sachsen-Anhalt,10940,13027,True,False
2025-01-05,Schleswig-Holstein,12445,12399,True,False
2025-01-05,Thüringen,10836,12440,True,False
2025-01-06,Baden-Württemberg,26237,27678,False,False
2025-01-06,Bayern,28047,25797,False,False
2025-01-06,Berlin,34053,28970,False,False
2025-01-06,Brandenburg,17102,20054,False,False
2025-01-06,Bremen,14582,12489,False,False
2025-01-06,Hamburg,26399,26562,False,False
2025-01-06,Hessen,23263,23081,False,False
2025-01-06,Mecklenburg-Vorpommern,13017,14217,False,False
2025-01-06,Niedersachsen,21116,20201,False,False
2025-01-06,Nordrhein-Westfalen,30262,30212,False,False
2025-01-06,Rheinland-Pfalz,18671,24456,False,False
2025-01-06,Saarland,12376,13360,False,False
2025-01-06,Sachsen,18573,18085,False,False
2025-01-06,Sachsen-Anhalt,14860,18147,False,False
2025-01-06,Schleswig-Holstein,16943,17653,False,False
2025-01-06,Thüringen,14652,17943,False,False
2025-01-07,Baden-Württemberg,25751,24711,False,False
2025-01-07,Bayern,27689,24437,False,False
2025-01-07,Berlin,33879,35959,False,False
2025-01-07,Brandenburg,16933,15927,False,False
2025-01-07,Bremen,14359,11399,False,False
2025-01-07,Hamburg,26053,19401,False,False
2025-01-07,Hessen,22914,24092,False,False
2025-01-07,Mecklenburg-Vorpommern,12816,11302,False,False
2025-01-07,Niedersachsen,20865,20747,False,False
2025-01-07,Nordrhein-Westfalen,29961,26894,False,False
2025-01-07,Rheinland-Pfalz,18451,21490,False,False
2025-01-07,Saarland,12186,10609,False,False
2025-01-07,Sachsen,18347,17077,False,False
2025-01-07,Sachsen-Anhalt,14644,12976,False,False
2025-01-07,Schleswig-Holstein,16718,19380,False,False
2025-01-07,Thüringen,14475,14780,False,False
2025-01-08,Baden-Württemberg,26316,30203,False,False
2025-01-08,Bayern,28020,25229,False,False
2025-01-08,Berlin,33992,31241,False,False
2025-01-08,Brandenburg,17098,18375,False,False
2025-01-08,Bremen,14593,15762,False,False
2025-01-08,Hamburg,26344,20338,False,False
2025-01-08,Hessen,23276,21804,False,False
2025-01-08,Mecklenburg-Vorpommern,13034,11944,False,False
2025-01-08,Niedersachsen,21130,21479,False,False
2025-01-08,Nordrhein-Westfalen,30204,35580,False,False
2025-01-08,Rheinland-Pfalz,18674,21144,False,False
2025-01-08,Saarland,12394,12400,False,False
2025-01-08,Sachsen,18600,21629,False,False
2025-01-08,Sachsen-Anhalt,14868,18626,False,False
2025-01-08,Schleswig-Holstein,16981,16938,False,False
2025-01-08,Thüringen,14664,14922,False,False
2025-01-09,Baden-Württemberg,27268,24195,False,False
2025-01-09,Bayern,29385,34877,False,False
2025-01-09,Berlin,35747,33329,False,False
2025-01-09,Brandenburg,17922,16161,False,False
2025-01-09,Bremen,15180,16664,False,False
2025-01-09,Hamburg,27616,27467,False,False
2025-01-09,Hessen,24297,25514,False,False
2025-01-09,Mecklenburg-Vorpommern,13570,15048,False,False
2025-01-09,Niedersachsen,22059,24065,False,False
2025-01-09,Nordrhein-Westfalen,31692,32164,False,False
2025-01-09,Rheinland-Pfalz,19517,15214,False,False
2025-01-09,Saarland,12881,11481,False,False
2025-01-09,Sachsen,19446,19382,False,False
2025-01-09,Sachsen-Anhalt,15512,15115,False,False
2025-01-09,Schleswig-Holstein,17630,13493,False,False
2025-01-09,Thüringen,15310,12290,False,False
2025-01-10,Baden-Württemberg,26906,23466,False,False
2025-01-10,Bayern,28785,23548,False,False
2025-01-10,Berlin,35032,28035,False,False
2025-01-10,Brandenburg,17587,12939,False,False
2025-01-10,Bremen,14962,12480,False,False
2025-01-10,Hamburg,27075,26820,False,False
2025-01-10,Hessen,23878,19346,False,False
2025-01-10,Mecklenburg-Vorpommern,13430,12897,False,False
2025-01-10,Niedersachsen,21700,21744,False,False
2025-01-10,Nordrhein-Westfalen,31081,65847,False,False
2025-01-10,Rheinland-Pfalz,19197,19260,False,False
2025-01-10,Saarland,12705,14774,False,False
2025-01-10,Sachsen,19094,26016,False,False
2025-01-10,Sachsen-Anhalt,15299,17669,False,False
2025-01-10,Schleswig-Holstein,17408,17726,False,False
2025-01-10,Thüringen,15047,20249,False,False
2025-01-11,Baden-Württemberg,18256,17163,True,False
2025-01-11,Bayern,19492,17749,True,False
2025-01-11,Berlin,23763,17595,True,False
2025-01-11,Brandenburg,11877,14506,True,False
2025-01-11,Bremen,10111,9497,True,False
2025-01-11,Hamburg,18348,23769,True,False
2025-01-11,Hessen,16169,18153,True,False
2025-01-11,Mecklenburg-Vorpommern,9037,9090,True,False
2025-01-11,Niedersachsen,14651,11679,True,False
2025-01-11,Nordrhein-Westfalen,21033,23786,True,False
2025-01-11,Rheinland-Pfalz,12980,12551,True,False
2025-01-11,Saarland,8589,9049,True,False
2025-01-11,Sachsen,12911,14036,True,False
2025-01-11,Sachsen-Anhalt,10307,12589,True,False
2025-01-11,Schleswig-Holstein,11743,11472,True,False
2025-01-11,Thüringen,10167,10584,True,False
2025-01-12,Baden-Württemberg,18922,22759,True,False
2025-01-12,Bayern,20240,19291,True,False
2025-01-12,Berlin,24755,22117,True,False
2025-01-12,Brandenburg,12333,10003,True,False
2025-01-12,Bremen,10533,10610,True,False
2025-01-12,Hamburg,19062,15166,True,False
2025-01-12,Hessen,16765,12001,True,False
2025-01-12,Mecklenburg-Vorpommern,9335,9711,True,False
2025-01-12,Niedersachsen,15242,14817,True,False
2025-01-12,Nordrhein-Westfalen,21891,19120,True,False
2025-01-12,Rheinland-Pfalz,13480,13188,True,False
2025-01-12,Saarland,8917,7885,True,False
2025-01-12,Sachsen,13401,14147,True,False
2025-01-12,Sachsen-Anhalt,10689,9632,True,False
2025-01-12,Schleswig-Holstein,12220,12214,True,False
2025-01-12,Thüringen,10578,12986,True,False
2025-01-13,Baden-Württemberg,26489,24601,False,False
2025-01-13,Bayern,28235,31276,False,False
2025-01-13,Berlin,34462,31748,False,False
2025-01-13,Brandenburg,17280,16315,False,False
2025-01-13,Bremen,14689,14202,False,False
2025-01-13,Hamburg,26548,27700,False,False
2025-01-13,Hessen,23432,57151,False,False
2025-01-13,Mecklenburg-Vorpommern,13094,11562,False,False
2025-01-13,Niedersachsen,21342,25927,False,False
2025-01-13,Nordrhein-Westfalen,30495,25227,False,False
2025-01-13,Rheinland-Pfalz,18839,16449,False,False
2025-01-13,Saarland,12471,14553,False,False
2025-01-13,Sachsen,18754,22153,False,False
2025-01-13,Sachsen-Anhalt,14968,17578,False,False
2025-01-13,Schleswig-Holstein,17139,19421,False,False
2025-01-13,Thüringen,14794,17959,False,False
2025-01-14,Baden-Württemberg,26867,21233,False,False
2025-01-14,Bayern,28694,25077,False,False
2025-01-14,Berlin,34772,28818,False,False
2025-01-14,Brandenburg,17540,15265,False,False
2025-01-14,Bremen,14919,14573,False,False
2025-01-14,Hamburg,26968,27292,False,False
2025-01-14,Hessen,23825,27969,False,False
2025-01-14,Mecklenburg-Vorpommern,13315,11817,False,False
2025-01-14,Niedersachsen,21652,20895,False,False
2025-01-14,Nordrhein-Westfalen,30942,32982,False,False
2025-01-14,Rheinland-Pfalz,19126,24941,False,False
2025-01-14,Saarland,12676,12550,False,False
2025-01-14,Sachsen,19035,18973,False,False
2025-01-14,Sachsen-Anhalt,15213,15199,False,False
2025-01-14,Schleswig-Holstein,17391,11423,False,False
2025-01-14,Thüringen,15050,14772,False,False
2025-01-15,Baden-Württemberg,23718,26737,False,False
2025-01-15,Bayern,25353,26312,False,False
2025-01-15,Berlin,31247,32847,False,False
2025-01-15,Brandenburg,15551,13554,False,False
2025-01-15,Bremen,13174,13240,False,False
2025-01-15,Hamburg,23839,30249,False,False
2025-01-15,Hessen,21001,19125,False,False
2025-01-15,Mecklenburg-Vorpommern,11714,10165,False,False
2025-01-15,Niedersachsen,19170,17328,False,False
2025-01-15,Nordrhein-Westfalen,27459,14460,False,False
2025-01-15,Rheinland-Pfalz,16927,16608,False,False
2025-01-15,Saarland,11169,11007,False,False
2025-01-15,Sachsen,16820,17935,False,False
2025-01-15,Sachsen-Anhalt,13415,13119,False,False
2025-01-15,Schleswig-Holstein,15380,14973,False,False
2025-01-15,Thüringen,13285,13848,False,False
2025-01-16,Baden-Württemberg,26135,22277,False,False
2025-01-16,Bayern,28057,21101,False,False
2025-01-16,Berlin,34057,41814,False,False
2025-01-16,Brandenburg,17128,14581,False,False
2025-01-16,Bremen,14552,17134,False,False
2025-01-16,Hamburg,26386,19414,False,False
2025-01-16,Hessen,23247,19648,False,False
2025-01-16,Mecklenburg-Vorpommern,12988,12665,False,False
2025-01-16,Niedersachsen,21118,19342,False,False
2025-01-16,Nordrhein-Westfalen,30281,34256,False,False
2025-01-16,Rheinland-Pfalz,18676,27738,False,False
2025-01-16,Saarland,12356,11034,False,False
2025-01-16,Sachsen,18596,17189,False,False
2025-01-16,Sachsen-Anhalt,14841,16481,False,False
2025-01-16,Schleswig-Holstein,16935,24016,False,False
2025-01-16,Thüringen,14657,15012,False,False
2025-01-17,Baden-Württemberg,25053,27831,False,False
2025-01-17,Bayern,26896,23557,False,False
2025-01-17,Berlin,32669,37297,False,False
2025-01-17,Brandenburg,16353,17956,False,False
2025-01-17,Bremen,13894,15634,False,False
2025-01-17,Hamburg,25311,27539,False,False
2025-01-17,Hessen,22256,19693,False,False
2025-01-17,Mecklenburg-Vorpommern,12351,9491,False,False
2025-01-17,Niedersachsen,20143,25512,False,False
2025-01-17,Nordrhein-Westfalen,28975,61712,False,False
2025-01-17,Rheinland-Pfalz,17827,15729,False,False
2025-01-17,Saarland,11787,12600,False,False
2025-01-17,Sachsen,17754,18467,False,False
2025-01-17,Sachsen-Anhalt,14142,14475,False,False
2025-01-17,Schleswig-Holstein,16114,14852,False,False
2025-01-17,Thüringen,13981,18032,False,False
2025-01-18,Baden-Württemberg,18125,17425,True,False
2025-01-18,Bayern,19307,20181,True,False
2025-01-18,Berlin,23384,22892,True,False
2025-01-18,Brandenburg,11757,10240,True,False
2025-01-18,Bremen,10036,11462,True,False
2025-01-18,Hamburg,18146,16797,True,False
2025-01-18,Hessen,16032,14065,True,False
2025-01-18,Mecklenburg-Vorpommern,8937,8483,True,False
2025-01-18,Niedersachsen,14542,13995,True,False
2025-01-18,Nordrhein-Westfalen,20797,22572,True,False
2025-01-18,Rheinland-Pfalz,12854,10541,True,False
2025-01-18,Saarland,8516,7135,True,False
2025-01-18,Sachsen,12811,10565,True,False
2025-01-18,Sachsen-Anhalt,10207,10720,True,False
2025-01-18,Schleswig-Holstein,11684,13640,True,False
2025-01-18,Thüringen,10082,9357,True,False
2025-01-19,Baden-Württemberg,18255,17615,True,False
2025-01-19,Bayern,19512,20150,True,False
2025-01-19,Berlin,23827,28835,True,False
2025-01-19,Brandenburg,11924,7618,True,False
2025-01-19,Bremen,10129,9855,True,False
2025-01-19,Hamburg,18395,14109,True,False
2025-01-19,Hessen,16176,14934,True,False
2025-01-19,Mecklenburg-Vorpommern,9006,11428,True,False
2025-01-19,Niedersachsen,14715,13606,True,False
2025-01-19,Nordrhein-Westfalen,21105,15089,True,False
2025-01-19,Rheinland-Pfalz,12989,15938,True,False
2025-01-19,Saarland,8584,9936,True,False
2025-01-19,Sachsen,12890,11016,True,False
2025-01-19,Sachsen-Anhalt,10303,9079,True,False
2025-01-19,Schleswig-Holstein,11808,15590,True,False
2025-01-19,Thüringen,10174,12519,True,False
2025-01-20,Baden-Württemberg,25698,22466,False,False
2025-01-20,Bayern,27559,21768,False,False
2025-01-20,Berlin,33545,30295,False,False
2025-01-20,Brandenburg,16838,20360,False,False
2025-01-20,Bremen,14242,17217,False,False
2025-01-20,Hamburg,25941,29230,False,False
2025-01-20,Hessen,22813,26421,False,False
2025-01-20,Mecklenburg-Vorpommern,12668,11434,False,False
2025-01-20,Niedersachsen,20739,25254,False,False
2025-01-20,Nordrhein-Westfalen,29728,23575,False,False
2025-01-20,Rheinland-Pfalz,18297,15521,False,False
2025-01-20,Saarland,12098,7913,False,False
2025-01-20,Sachsen,18213,21237,False,False
2025-01-20,Sachsen-Anhalt,14501,11408,False,False
2025-01-20,Schleswig-Holstein,16620,17149,False,False
2025-01-20,Thüringen,14347,16309,False,False
2025-01-21,Baden-Württemberg,26144,33732,False,False
2025-01-21,Bayern,27877,22837,False,False
2025-01-21,Berlin,34272,36221,False,False
2025-01-21,Brandenburg,17080,17639,False,False
2025-01-21,Bremen,14529,12640,False,False
2025-01-21,Hamburg,26246,22309,False,False
2025-01-21,Hessen,23138,22083,False,False
2025-01-21,Mecklenburg-Vorpommern,12934,13648,False,False
2025-01-21,Niedersachsen,21092,19130,False,False
2025-01-21,Nordrhein-Westfalen,30205,37207,False,False
2025-01-21,Rheinland-Pfalz,18633,15958,False,False
2025-01-21,Saarland,12324,13369,False,False
2025-01-21,Sachsen,18493,16301,False,False
2025-01-21,Sachsen-Anhalt,14786,16132,False,False
2025-01-21,Schleswig-Holstein,16940,14988,False,False
2025-01-21,Thüringen,14627,11142,False,False
2025-01-22,Baden-Württemberg,27655,28765,False,False
2025-01-22,Bayern,29678,30906,False,False
2025-01-22,Berlin,36168,42833,False,False
2025-01-22,Brandenburg,18150,19175,False,False
2025-01-22,Bremen,15387,18755,False,False
2025-01-22,Hamburg,27897,26847,False,False
2025-01-22,Hessen,24577,26852,False,False
2025-01-22,Mecklenburg-Vorpommern,13729,12908,False,False
2025-01-22,Niedersachsen,22368,20805,False,False
2025-01-22,Nordrhein-Westfalen,32050,32104,False,False
2025-01-22,Rheinland-Pfalz,19774,23331,False,False
2025-01-22,Saarland,13059,11383,False,False
2025-01-22,Sachsen,19672,21503,False,False
2025-01-22,Sachsen-Anhalt,15696,14984,False,False
2025-01-22,Schleswig-Holstein,17923,18529,False,False
2025-01-22,Thüringen,15512,17280,False,False
2025-01-23,Baden-Württemberg,26092,23774,False,False
2025-01-23,Bayern,27872,31651,False,False
2025-01-23,Berlin,33907,38024,False,False
2025-01-23,Brandenburg,16930,18652,False,False
2025-01-23,Bremen,14475,15634,False,False
2025-01-23,Hamburg,26232,24681,False,False
2025-01-23,Hessen,23121,22881,False,False
2025-01-23,Mecklenburg-Vorpommern,12906,15266,False,False
2025-01-23,Niedersachsen,20903,17290,False,False
2025-01-23,Nordrhein-Westfalen,30033,29110,False,False
2025-01-23,Rheinland-Pfalz,18524,17143,False,False
2025-01-23,Saarland,12282,10188,False,False
2025-01-23,Sachsen,18447,16890,False,False
2025-01-23,Sachsen-Anhalt,14740,14926,False,False
2025-01-23,Schleswig-Holstein,16736,15803,False,False
2025-01-23,Thüringen,14542,14048,False,False
2025-01-24,Baden-Württemberg,26646,22634,False,False
2025-01-24,Bayern,28714,32012,False,False
2025-01-24,Berlin,34856,23260,False,False
2025-01-24,Brandenburg,17529,13890,False,False
2025-01-24,Bremen,14836,15892,False,False
2025-01-24,Hamburg,26971,20679,False,False
2025-01-24,Hessen,23756,28449,False,False
2025-01-24,Mecklenburg-Vorpommern,13278,16176,False,False
2025-01-24,Niedersachsen,21580,21512,False,False
2025-01-24,Nordrhein-Westfalen,30964,26951,False,False
2025-01-24,Rheinland-Pfalz,19097,20407,False,False
2025-01-24,Saarland,12605,11488,False,False
2025-01-24,Sachsen,19017,15915,False,False
2025-01-24,Sachsen-Anhalt,15166,14461,False,False
2025-01-24,Schleswig-Holstein,17247,12719,False,False
2025-01-24,Thüringen,14987,13645,False,False
2025-01-25,Baden-Württemberg,19462,21524,True,False
2025-01-25,Bayern,20794,23031,True,False
2025-01-25,Berlin,25190,28718,True,False
2025-01-25,Brandenburg,12644,10621,True,False
2025-01-25,Bremen,10783,10736,True,False
2025-01-25,Hamburg,19591,18790,True,False
2025-01-25,Hessen,17254,15542,True,False
2025-01-25,Mecklenburg-Vorpommern,9626,11494,True,False
2025-01-25,Niedersachsen,15612,13706,True,False
2025-01-25,Nordrhein-Westfalen,22412,25160,True,False
2025-01-25,Rheinland-Pfalz,13817,11391,True,False
2025-01-25,Saarland,9156,10194,True,False
2025-01-25,Sachsen,13738,14631,True,False
2025-01-25,Sachsen-Anhalt,10990,10025,True,False
2025-01-25,Schleswig-Holstein,12510,10237,True,False
2025-01-25,Thüringen,10837,10661,True,False
2025-01-26,Baden-Württemberg,18839,19417,True,False
2025-01-26,Bayern,20176,18543,True,False
2025-01-26,Berlin,24604,32403,True,False
2025-01-26,Brandenburg,12276,13090,True,False
2025-01-26,Bremen,10480,12020,True,False
2025-01-26,Hamburg,19007,17110,True,False
2025-01-26,Hessen,16720,19660,True,False
2025-01-26,Mecklenburg-Vorpommern,9344,11160,True,False
2025-01-26,Niedersachsen,15151,17839,True,False
2025-01-26,Nordrhein-Westfalen,21797,19875,True,False
2025-01-26,Rheinland-Pfalz,13423,12407,True,False
2025-01-26,Saarland,8885,9466,True,False
2025-01-26,Sachsen,13346,14444,True,False
2025-01-26,Sachsen-Anhalt,10670,9922,True,False
2025-01-26,Schleswig-Holstein,12134,11580,True,False
2025-01-26,Thüringen,10536,10195,True,False
2025-01-27,Baden-Württemberg,26434,21497,False,False
2025-01-27,Bayern,28339,20795,False,False
2025-01-27,Berlin,34509,25235,False,False
2025-01-27,Brandenburg,17303,15733,False,False
2025-01-27,Bremen,14687,15994,False,False
2025-01-27,Hamburg,26633,22512,False,False
2025-01-27,Hessen,23468,28276,False,False
2025-01-27,Mecklenburg-Vorpommern,13146,14643,False,False
2025-01-27,Niedersachsen,21332,23354,False,False
2025-01-27,Nordrhein-Westfalen,30564,26545,False,False
2025-01-27,Rheinland-Pfalz,18864,21831,False,False
2025-01-27,Saarland,12482,13124,False,False
2025-01-27,Sachsen,18799,12891,False,False
2025-01-27,Sachsen-Anhalt,15001,13838,False,False
2025-01-27,Schleswig-Holstein,17086,19763,False,False
2025-01-27,Thüringen,14790,15883,False,False
2025-01-28,Baden-Württemberg,26485,19194,False,False
2025-01-28,Bayern,28177,26534,False,False
2025-01-28,Berlin,34318,25468,False,False
2025-01-28,Brandenburg,17186,17662,False,False
2025-01-28,Bremen,14695,12815,False,False
2025-01-28,Hamburg,26570,20060,False,False
2025-01-28,Hessen,23424,24364,False,False
2025-01-28,Mecklenburg-Vorpommern,13134,10626,False,False
2025-01-28,Niedersachsen,21246,18716,False,False
2025-01-28,Nordrhein-Westfalen,30443,31467,False,False
2025-01-28,Rheinland-Pfalz,18795,11836,False,False
2025-01-28,Saarland,12481,11728,False,False
2025-01-28,Sachsen,18655,20454,False,False
2025-01-28,Sachsen-Anhalt,14960,13317,False,False
2025-01-28,Schleswig-Holstein,17075,16297,False,False
2025-01-28,Thüringen,14734,18064,False,False
2025-01-29,Baden-Württemberg,27128,21614,False,False
2025-01-29,Bayern,28987,24103,False,False
2025-01-29,Berlin,35357,32183,False,False
2025-01-29,Brandenburg,17692,18825,False,False
2025-01-29,Bremen,15093,15724,False,False
2025-01-29,Hamburg,27307,29149,False,False
2025-01-29,Hessen,24058,19630,False,False
2025-01-29,Mecklenburg-Vorpommern,13537,18219,False,False
2025-01-29,Niedersachsen,21848,23589,False,False
2025-01-29,Nordrhein-Westfalen,31344,32273,False,False
2025-01-29,Rheinland-Pfalz,19326,18314,False,False
2025-01-29,Saarland,12808,10387,False,False
2025-01-29,Sachsen,19194,17981,False,False
2025-01-29,Sachsen-Anhalt,15409,17437,False,False
2025-01-29,Schleswig-Holstein,17519,16260,False,False
2025-01-29,Thüringen,15143,14432,False,False
